job_id,job_title,company,location,work_mode,job_category,date_posted,source_platform,skill,skill_group
REAL0015,Summer 2026 Internship- AI/ML Developer,Medlaunch Concepts,"Clearwater, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,stakeholder management,Soft Skill
REAL0015,Summer 2026 Internship- AI/ML Developer,Medlaunch Concepts,"Clearwater, FL",Remote,Software Engineering Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,reporting,Technical/Tool
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,presentation,Soft Skill
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,stakeholder management,Soft Skill
REAL0016,Project Management Intern,Live Nation Entertainment,"New York, NY",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0017,IT Intern,Lensa,"Peachtree Corners, GA",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,reporting,Technical/Tool
REAL0017,IT Intern,Lensa,"Peachtree Corners, GA",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,troubleshooting,Technical/Tool
REAL0017,IT Intern,Lensa,"Peachtree Corners, GA",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0017,IT Intern,Lensa,"Peachtree Corners, GA",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,presentation,Soft Skill
REAL0017,IT Intern,Lensa,"Peachtree Corners, GA",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0017,IT Intern,Lensa,"Peachtree Corners, GA",On-site,Cybersecurity / IT Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Azure,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Excel,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Power BI,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,SQL,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Tableau,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,business process,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,dashboard,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,data visualization,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,machine learning,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,prototyping,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,reporting,Technical/Tool
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,analytical thinking,Soft Skill
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,presentation,Soft Skill
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,stakeholder management,Soft Skill
REAL0018,IT Data & AI Intern (Paid Internship),Cornerstone Capital Bank,"San Antonio, TX",On-site,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C#,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,C++,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Excel,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Git,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,GitHub,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,HTML/CSS,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Java,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,JavaScript,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,MySQL,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,PostgreSQL,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,React,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,troubleshooting,Technical/Tool
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0019,Summer Intern - Information Systems,Ingram Micro,"Irvine, CA",Hybrid,Information Systems Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,AWS,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Azure,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Docker,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Git,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,GitHub,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Google Cloud,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,PyTorch,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Python,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,TensorFlow,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,cybersecurity,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,machine learning,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,prototyping,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,scikit-learn,Technical/Tool
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,problem solving,Soft Skill
REAL0020,Agentic AI Engineering Intern,Leidos,United States,Remote,AI / Machine Learning Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0021,"Intern – People & Culture, UFC",WWE,"Las Vegas, NV",Hybrid,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Excel,Technical/Tool
REAL0021,"Intern – People & Culture, UFC",WWE,"Las Vegas, NV",Hybrid,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,dashboard,Technical/Tool
REAL0021,"Intern – People & Culture, UFC",WWE,"Las Vegas, NV",Hybrid,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,networking,Technical/Tool
REAL0021,"Intern – People & Culture, UFC",WWE,"Las Vegas, NV",Hybrid,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,reporting,Technical/Tool
REAL0021,"Intern – People & Culture, UFC",WWE,"Las Vegas, NV",Hybrid,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,documentation,Soft Skill
REAL0022,Marketing Data Analyst Intern,Talkspace,"New York, NY",Not specified,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,CRM,Technical/Tool
REAL0022,Marketing Data Analyst Intern,Talkspace,"New York, NY",Not specified,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Excel,Technical/Tool
REAL0022,Marketing Data Analyst Intern,Talkspace,"New York, NY",Not specified,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,reporting,Technical/Tool
REAL0022,Marketing Data Analyst Intern,Talkspace,"New York, NY",Not specified,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,communication,Soft Skill
REAL0022,Marketing Data Analyst Intern,Talkspace,"New York, NY",Not specified,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,presentation,Soft Skill
REAL0022,Marketing Data Analyst Intern,Talkspace,"New York, NY",Not specified,Data Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,teamwork,Soft Skill
REAL0023,Data Intern,Lensa,"New York, NY",On-site,Business Analyst Intern,Not provided by source,Hugging Face - Tech Job Postings Dataset 2026,Power BI,Technical/Tool
